20140804:10:00:00.000873,1601.17,109312	 flag: 1
20140804:10:00:06.450615,1620.25,196511	 flag: 1
20140804:10:00:06.465776,931.36,736944	 flag: 1
20140804:10:00:06.473286,910.38,690055	 flag: 1
20140804:10:00:06.474955,1625.73,18635	 flag: 1
20140804:10:00:06.478038,1725.37,76526	 flag: 1
20140804:10:00:06.510091,1651.68,361439	 flag: 1
20140804:10:00:06.514243,1622.08,197387	 flag: 1
20140804:10:00:06.530299,1657.81,676964	 flag: 1
20140804:10:00:06.540693,1771.01,443895	 flag: 1
20140804:10:00:06.570528,1664.59,331806	 flag: 1
20140804:10:00:06.577566,907.20,438440	 flag: 1
20140804:10:00:06.602503,1831.66,94492	 flag: 1
20140804:10:00:06.602654,1706.73,548328	 flag: 1
20140804:10:00:06.622990,2029.10,36879	 flag: 1
20140804:10:00:06.640286,1890.17,565488	 flag: 1
20140804:10:00:06.642147,1699.29,737900	 flag: 1
20140804:10:00:06.646970,918.84,639081	 flag: 1
20140804:10:00:06.653628,1621.11,101240	 flag: 1
20140804:10:00:06.677925,1819.96,183243	 flag: 1
20140804:10:00:06.680595,1667.73,36135	 flag: 1
20140804:10:00:06.701055,1660.61,385448	 flag: 1
20140804:10:00:06.704756,1712.80,243982	 flag: 1
20140804:10:00:06.714107,888.02,310279	 flag: 1
20140804:10:00:06.738461,1724.84,88155	 flag: 1
20140804:10:00:06.743898,940.81,716802	 flag: 1
20140804:10:00:06.766308,1714.92,636806	 flag: 1
20140804:10:00:06.770338,1609.26,367161	 flag: 1
20140804:10:00:06.779391,1732.33,318493	 flag: 1
20140804:10:00:06.802426,1697.80,631675	 flag: 1
20140804:10:00:06.809489,1682.08,316458	 flag: 1
20140804:10:00:06.820518,933.01,660095	 flag: 1
20140804:10:00:06.822533,2032.99,220249	 flag: 1
20140804:10:00:06.830480,1786.27,255241	 flag: 1
20140804:10:00:06.864738,1726.27,418138	 flag: 1
20140804:10:00:06.866107,1787.69,419136	 flag: 1
20140804:10:00:06.875995,1624.97,33870	 flag: 1
20140804:10:00:06.894665,849.69,398689	 flag: 1
20140804:10:00:06.894979,1860.93,28185	 flag: 1
20140804:10:00:06.898253,1787.12,138730	 flag: 1
20140804:10:00:06.936896,1618.92,203942	 flag: 1
20140804:10:00:06.942798,1662.19,244559	 flag: 1
20140804:10:00:06.947200,1655.10,572729	 flag: 1
20140804:10:00:06.997877,845.32,371234	 flag: 1
20140804:10:00:07.003417,929.93,77148	 flag: 1
20140804:10:00:07.101968,1631.11,328439	 flag: 1
20140804:10:00:07.174938,1723.01,748707	 flag: 1
20140804:10:00:07.184392,1838.37,162699	 flag: 1
20140804:10:00:07.212262,936.40,454135	 flag: 1
20140804:10:00:07.213026,1245.32,-315376	 flag: 1
20140804:10:00:07.229277,1620.69,439154	 flag: 1
20140804:10:00:07.272987,1675.71,461667	 flag: 1
20140804:10:00:07.294980,1713.68,570824	 flag: 1
20140804:10:00:07.307797,870.33,730867	 flag: 1
20140804:10:00:07.321577,1857.67,581689	 flag: 1
20140804:10:00:07.323009,892.65,299328	 flag: 1
20140804:10:00:07.337538,1762.17,30088	 flag: 1
20140804:10:00:07.342025,1791.49,385459	 flag: 1
20140804:10:00:07.362998,1762.61,9222	 flag: 1
20140804:10:00:07.366503,1691.37,257833	 flag: 1
20140804:10:00:07.393797,1827.45,177478	 flag: 1
20140804:10:00:07.459511,1681.04,742368	 flag: 1
20140804:10:00:07.467777,1623.28,339245	 flag: 1
20140804:10:00:07.500992,913.11,532496	 flag: 1
20140804:10:00:07.556065,1863.41,302517	 flag: 1
20140804:10:00:07.597841,1750.75,642332	 flag: 1
20140804:10:00:07.741339,1921.90,108771	 flag: 1
20140804:10:00:07.773027,2127.45,635335	 flag: 1
20140804:10:00:07.790887,2040.13,692004	 flag: 1
20140804:10:00:07.850365,907.95,10078	 flag: 1
20140804:10:00:07.869531,934.60,221939	 flag: 1
20140804:10:00:07.917605,1645.28,354056	 flag: 1
20140804:10:00:07.941263,907.34,257113	 flag: 1
20140804:10:00:07.969531,1935.95,224474	 flag: 1
